PID,FID
27763,68
27764,242
27765,106
27766,197
27767,224
27768,229
27769,190
27770,306
27771,325
27772,390
27773,182
27774,44
27775,380
27776,202
27777,110
27778,392
27779,299
27780,290
27781,137
27782,316
27783,228
27784,61
27785,125
27786,97
27787,402
27788,352
27789,345
27790,356
27791,145
27792,116
27793,244
27794,82
27795,245
27796,22
27797,336
27798,136
27799,52
27800,327
27801,278
27802,384
27803,110
27804,285
27805,103
27806,285
27807,147
27808,63
27809,334
27810,315
27811,235
27812,265
27813,49
27814,147
27815,354
27816,128
27817,129
27818,250
27819,26
27820,230
27821,117
27822,54
27823,323
27824,334
27825,13
27826,8
27827,333
27828,224
27829,152
27830,170
27831,206
27832,369
27833,22
27834,53
27835,198
27836,394
27837,238
27838,375
27839,106
27840,316
27841,18
27842,19
27843,177
27844,160
27845,91
27846,136
27847,327
27848,101
27849,18
27850,308
27851,88
27852,15
27853,343
27854,235
27855,69
27856,59
27857,379
27858,237
27859,273
27860,178
27861,180
27862,30
27863,137
27864,12
27865,317
27866,401
27867,414
27868,184
27869,76
27870,141
27871,396
27872,92
27873,394
27874,99
27875,149
27876,62
27877,295
27878,169
27879,34
27880,214
27881,98
27882,290
27883,209
27884,245
27885,32
27886,309
27887,43
27888,143
27889,165
27890,313
27891,46
27892,236
27893,82
27894,197
27895,168
27896,43
27897,187
27898,204
27899,12
27900,292
27901,239
27902,222
27903,351
27904,162
27905,78
27906,334
27907,230
27908,101
27909,245
27910,268
27911,125
27912,128
27913,143
27914,286
27915,298
27916,73
27917,75
27918,305
27919,43
27920,328
27921,380
27922,22
27923,260
27924,320
27925,270
27926,298
27927,336
27928,25
27929,2
27930,61
27931,54
27932,75
27933,361
27934,197
27935,297
27936,291
27937,149
27938,327
27939,22
27940,62
27941,306
27942,174
27943,81
27944,241
27945,325
27946,32
27947,156
27948,283
27949,184
27950,110
27951,46
27952,320
27953,191
27954,58
27955,383
27956,261
27957,164
27958,217
27959,35
27960,401
27961,86
27962,138
27963,138
27964,30
27965,77
27966,151
27967,92
27968,305
27969,404
27970,80
27971,319
27972,86
27973,74
27974,39
27975,241
27976,298
27977,292
27978,159
27979,231
27980,36
27981,58
27982,129
27983,380
27984,254
27985,81
27986,407
27987,121
27988,329
27989,81
27990,212
27991,233
27992,29
27993,63
27994,220
27995,99
27996,239
27997,145
27998,370
27999,236
28000,337
28001,140
28002,191
28003,211
28004,379
28005,257
28006,128
28007,91
28008,311
28009,113
28010,21
28011,332
28012,112
28013,403
28014,386
28015,210
28016,69
28017,223
28018,85
28019,2
28020,27
28021,324
28022,235
28023,357
28024,131
28025,74
28026,375
28027,103
28028,333
28029,140
28030,190
28031,48
28032,314
28033,149
28034,387
28035,174
28036,117
28037,93
28038,362
28039,44
28040,354
28041,149
28042,349
28043,311
28044,197
28045,253
28046,217
28047,137
28048,92
28049,394
28050,290
28051,241
28052,152
28053,26
28054,32
28055,366
28056,15
28057,308
28058,13
28059,143
28060,411
28061,112
28062,379
28063,371
28064,348
28065,104
28066,29
28067,241
28068,409
28069,278
28070,30
28071,404
28072,376
28073,131
28074,22
28075,19
28076,313
28077,369
28078,293
28079,59
28080,359
28081,36
28082,262
28083,306
28084,185
28085,146
28086,149
28087,114
28088,243
28089,256
28090,154
28091,342
28092,87
28093,195
28094,341
28095,354
28096,245
28097,245
28098,44
28099,207
28100,66
28101,384
28102,86
28103,19
28104,193
28105,5
28106,88
28107,205
28108,3
28109,366
28110,12
28111,377
28112,13
28113,286
28114,0
28115,380
28116,370
28117,222
28118,209
28119,206
28120,221
28121,13
28122,33
28123,206
28124,143
28125,266
28126,296
28127,392
28128,136
28129,2
28130,378
28131,122
28132,280
28133,75
28134,29
28135,163
28136,155
28137,152
28138,156
28139,322
28140,374
28141,148
28142,103
28143,76
28144,321
28145,88
28146,139
28147,147
28148,141
28149,396
28150,220
28151,341
28152,203
28153,142
28154,99
28155,139
28156,4
28157,156
28158,115
28159,217
28160,233
28161,32
28162,151
28163,112
28164,332
28165,245
28166,123
28167,39
28168,377
28169,31
28170,67
28171,39
28172,22
28173,69
28174,364
28175,169
28176,75
28177,48
28178,291
28179,15
28180,351
28181,69
28182,395
28183,78
28184,83
28185,188
28186,380
28187,31
28188,278
28189,98
28190,361
28191,283
28192,190
28193,245
28194,172
28195,310
28196,147
28197,202
28198,189
28199,279
28200,304
28201,411
28202,68
28203,63
28204,406
28205,300
28206,58
28207,317
28208,233
28209,225
28210,264
28211,5
28212,70
28213,379
28214,194
28215,148
28216,287
28217,71
28218,75
28219,46
28220,191
28221,78
28222,301
28223,158
28224,171
28225,46
28226,414
28227,148
28228,362
28229,108
28230,18
28231,342
28232,11
28233,287
28234,293
28235,410
28236,76
28237,55
28238,414
28239,41
28240,115
28241,54
28242,126
28243,373
28244,246
28245,22
28246,300
28247,20
28248,360
28249,234
28250,15
28251,26
28252,92
28253,396
28254,17
28255,78
28256,334
28257,182
28258,273
28259,197
28260,353
28261,15
28262,77
28263,399
28264,348
28265,112
28266,188
28267,168
28268,46
28269,88
28270,139
28271,338
28272,81
28273,212
28274,159
28275,142
28276,103
28277,184
28278,184
28279,53
28280,104
28281,23
28282,276
28283,404
28284,336
28285,117
28286,278
28287,212
28288,335
28289,102
28290,211
28291,293
28292,293
28293,308
28294,202
28295,327
28296,380
28297,380
28298,402
28299,138
28300,150
28301,286
28302,175
28303,119
28304,386
28305,9
28306,213
28307,310
28308,396
28309,294
28310,52
28311,345
28312,256
28313,323
28314,130
28315,143
28316,373
28317,295
28318,364
28319,24
28320,379
28321,369
28322,350
28323,217
28324,30
28325,69
28326,201
28327,112
28328,202
28329,57
28330,315
28331,189
28332,411
28333,156
28334,178
28335,344
28336,336
28337,26
28338,45
28339,113
28340,192
28341,197
28342,302
28343,332
28344,27
28345,164
28346,360
28347,265
28348,129
28349,61
28350,10
28351,105
28352,139
28353,84
28354,392
28355,310
28356,272
28357,298
28358,108
28359,397
28360,69
28361,58
28362,57
28363,0
28364,84
28365,141
28366,110
28367,184
28368,222
28369,30
28370,151
28371,127
28372,257
28373,324
28374,384
28375,86
28376,201
28377,334
28378,87
28379,379
28380,88
28381,150
28382,112
28383,364
28384,225
28385,194
28386,38
28387,156
28388,60
28389,263
28390,107
28391,351
28392,225
28393,350
28394,397
28395,213
28396,250
28397,88
28398,135
28399,135
28400,134
28401,160
28402,212
28403,269
28404,336
28405,382
28406,91
28407,301
28408,20
28409,40
28410,305
28411,99
28412,34
28413,234
28414,40
28415,298
28416,60
28417,68
28418,164
28419,267
28420,162
28421,213
28422,92
28423,109
28424,415
28425,5
28426,182
28427,74
28428,269
28429,74
28430,237
28431,276
28432,118
28433,0
28434,9
28435,43
28436,83
28437,141
28438,58
28439,388
28440,106
28441,397
28442,9
28443,365
28444,76
28445,58
28446,110
28447,187
28448,222
28449,14
28450,180
28451,26
28452,354
28453,269
28454,210
28455,245
28456,191
28457,280
28458,258
28459,158
28460,139
28461,186
28462,104
28463,186
28464,44
28465,214
28466,151
28467,60
28468,321
28469,253
28470,104
28471,151
28472,109
28473,16
28474,192
28475,303
28476,168
28477,325
28478,401
28479,278
28480,145
28481,333
28482,22
28483,356
28484,258
28485,7
28486,214
28487,204
28488,62
28489,317
28490,217
28491,150
28492,83
28493,265
28494,55
28495,42
28496,175
28497,19
28498,7
28499,156
28500,378
28501,26
28502,29
28503,106
28504,132
28505,357
28506,353
28507,278
28508,356
28509,117
28510,135
28511,383
28512,272
28513,78
28514,155
28515,377
28516,364
28517,317
28518,375
28519,177
28520,91
28521,293
28522,263
28523,10
28524,380
28525,136
28526,141
28527,108
28528,125
28529,43
28530,277
28531,270
28532,159
28533,270
28534,364
28535,140
28536,177
28537,66
28538,357
28539,218
28540,103
28541,301
28542,326
28543,297
28544,213
28545,392
28546,33
28547,25
28548,153
28549,17
28550,76
28551,35
28552,214
28553,107
28554,92
28555,23
28556,310
28557,249
28558,152
28559,128
28560,202
28561,363
28562,348
28563,17
28564,273
28565,52
28566,107
28567,243
28568,299
28569,288
28570,339
28571,26
28572,148
28573,346
28574,16
28575,381
28576,112
28577,6
28578,325
28579,333
28580,305
28581,248
28582,102
28583,47
28584,32
28585,95
28586,134
28587,116
28588,350
28589,313
28590,275
28591,319
28592,22
28593,151
28594,155
28595,152
28596,371
28597,44
28598,380
28599,90
28600,392
28601,330
28602,12
28603,150
28604,396
28605,348
28606,30
28607,93
28608,81
28609,389
28610,21
28611,51
28612,43
28613,111
28614,28
28615,82
28616,91
28617,70
28618,87
28619,305
28620,255
28621,245
28622,29
28623,149
28624,163
28625,278
28626,299
28627,124
28628,123
28629,46
28630,344
28631,16
28632,58
28633,17
28634,265
28635,262
28636,140
28637,183
28638,177
28639,207
28640,31
28641,148
28642,44
28643,77
28644,207
28645,377
28646,105
28647,156
28648,344
28649,286
28650,334
28651,403
28652,355
28653,69
28654,232
28655,248
28656,167
28657,27
28658,65
28659,371
28660,250
28661,392
28662,361
28663,61
28664,85
28665,124
28666,415
28667,100
28668,325
28669,26
28670,166
28671,118
28672,55
28673,317
28674,309
28675,43
28676,48
28677,58
28678,370
28679,81
28680,234
28681,264
28682,224
28683,280
28684,13
28685,10
28686,367
28687,413
28688,118
28689,96
28690,185
28691,151
28692,359
28693,402
28694,241
28695,323
28696,136
28697,308
28698,114
28699,103
28700,361
28701,38
28702,0
28703,75
28704,133
28705,110
28706,0
28707,37
28708,22
28709,249
28710,27
28711,198
28712,326
28713,170
28714,115
28715,52
28716,356
28717,192
28718,155
28719,92
28720,372
28721,24
28722,10
28723,148
28724,104
28725,43
28726,380
28727,62
28728,86
28729,19
28730,44
28731,376
28732,304
28733,230
28734,282
28735,60
28736,412
28737,396
28738,358
28739,319
28740,128
28741,143
28742,310
28743,19
28744,92
28745,38
28746,127
28747,128
28748,48
28749,381
28750,89
28751,189
28752,370
28753,133
28754,363
28755,248
28756,362
28757,153
28758,216
28759,244
28760,58
28761,184
28762,249
28763,34
28764,330
28765,293
28766,250
28767,411
28768,113
28769,62
28770,278
28771,356
28772,347
28773,344
28774,285
28775,131
28776,296
28777,16
28778,360
28779,303
28780,55
28781,387
28782,318
28783,374
28784,197
28785,402
28786,25
28787,368
28788,188
28789,59
28790,143
28791,347
28792,397
28793,5
28794,300
28795,123
28796,25
28797,331
28798,114
28799,364
28800,79
28801,127
28802,247
28803,219
28804,282
28805,90
28806,315
28807,368
28808,253
28809,246
28810,141
28811,152
28812,310
28813,219
28814,134
28815,70
28816,356
28817,3
28818,150
28819,133
28820,381
28821,261
28822,47
28823,47
28824,8
28825,206
28826,162
28827,205
28828,56
28829,207
28830,322
28831,187
28832,99
28833,6
28834,375
28835,125
28836,63
28837,130
28838,298
28839,390
28840,235
28841,92
28842,84
28843,360
28844,11
28845,91
28846,142
28847,22
28848,280
28849,45
28850,153
28851,3
28852,212
28853,41
28854,108
28855,269
28856,190
28857,240
28858,390
28859,232
28860,47
28861,89
28862,296
28863,80
28864,405
28865,73
28866,324
28867,61
28868,30
28869,227
28870,170
28871,21
28872,253
28873,9
28874,5
28875,369
28876,152
28877,215
28878,252
28879,320
28880,371
28881,10
28882,62
28883,311
28884,130
28885,331
28886,245
28887,248
28888,117
28889,310
28890,67
28891,43
28892,5
28893,93
28894,48
28895,12
28896,85
28897,321
28898,415
28899,145
28900,72
28901,269
28902,302
28903,242
28904,217
28905,89
28906,69
28907,40
28908,155
28909,142
28910,265
28911,154
28912,63
28913,8
28914,356
28915,296
28916,224
28917,17
28918,393
28919,347
28920,93
28921,156
28922,185
28923,69
28924,303
28925,69
28926,262
28927,244
28928,85
28929,148
28930,370
28931,108
28932,323
28933,218
28934,32
28935,396
28936,323
28937,202
28938,39
28939,241
28940,91
28941,73
28942,40
28943,99
28944,26
28945,347
28946,127
28947,19
28948,254
28949,327
28950,159
28951,307
28952,117
28953,103
28954,230
28955,374
28956,216
28957,336
28958,388
28959,209
28960,247
28961,55
28962,394
28963,381
28964,174
28965,397
28966,261
28967,204
28968,207
28969,257
28970,371
28971,232
28972,32
28973,47
28974,349
28975,71
28976,233
28977,84
28978,210
28979,332
28980,159
28981,198
28982,219
28983,387
28984,196
28985,53
28986,88
28987,359
28988,191
28989,252
28990,293
28991,390
28992,22
28993,331
28994,123
28995,317
28996,265
28997,1
28998,224
28999,319
29000,138
29001,117
29002,104
29003,350
29004,355
29005,362
29006,23
29007,105
29008,308
29009,319
29010,74
29011,379
29012,221
29013,75
29014,7
29015,334
29016,43
29017,243
29018,45
29019,105
29020,127
29021,197
29022,24
29023,15
29024,32
29025,3
29026,124
29027,178
29028,67
29029,229
29030,86
29031,168
29032,346
29033,232
29034,124
29035,18
29036,143
29037,25
29038,47
29039,92
29040,336
29041,41
29042,15
29043,339
29044,106
29045,191
29046,245
29047,7
29048,411
29049,216
29050,27
29051,353
29052,249
29053,258
29054,104
29055,119
29056,86
29057,258
29058,59
29059,56
29060,340
29061,410
29062,235
29063,150
29064,126
29065,103
29066,44
29067,341
29068,128
29069,339
29070,213
29071,354
29072,9
29073,297
29074,383
29075,54
29076,347
29077,287
29078,393
29079,383
29080,72
29081,85
29082,319
29083,170
29084,74
29085,78
29086,256
29087,21
29088,149
29089,63
29090,137
29091,185
29092,196
29093,30
29094,138
29095,247
29096,130
29097,141
29098,217
29099,226
29100,71
29101,77
29102,142
29103,262
29104,114
29105,227
29106,242
29107,32
29108,86
29109,271
29110,227
29111,359
29112,384
29113,33
29114,394
29115,99
29116,12
29117,132
29118,135
29119,273
29120,237
29121,94
29122,41
29123,70
29124,190
29125,47
29126,257
29127,329
29128,223
29129,203
29130,79
29131,42
29132,220
29133,50
29134,103
29135,362
29136,111
29137,190
29138,169
29139,369
29140,218
29141,411
29142,344
29143,390
29144,377
29145,195
29146,58
29147,382
29148,261
29149,62
29150,148
29151,14
29152,99
29153,32
29154,357
29155,394
29156,119
29157,186
29158,42
29159,196
29160,377
29161,115
29162,243
29163,305
29164,277
29165,306
29166,54
29167,370
29168,239
29169,51
29170,310
29171,156
29172,92
29173,352
29174,151
29175,68
29176,386
29177,260
29178,155
29179,206
29180,78
29181,105
29182,331
29183,134
29184,396
29185,86
29186,214
29187,23
29188,223
29189,22
29190,188
29191,224
29192,153
29193,50
29194,217
29195,288
29196,192
29197,362
29198,96
29199,102
29200,244
29201,124
29202,62
29203,137
29204,127
29205,10
29206,42
29207,97
29208,225
29209,194
29210,168
29211,242
29212,23
29213,25
29214,118
29215,44
29216,88
29217,285
29218,85
29219,264
29220,206
29221,256
29222,269
29223,372
29224,367
29225,202
29226,130
29227,203
29228,241
29229,389
29230,7
29231,365
29232,50
29233,197
29234,88
29235,46
29236,289
29237,139
29238,163
29239,159
29240,43
29241,88
29242,225
29243,76
29244,4
29245,76
29246,293
29247,378
29248,1
29249,2
29250,45
29251,107
29252,298
29253,401
29254,75
29255,203
29256,277
29257,256
29258,383
29259,169
29260,225
29261,371
29262,386
29263,349
29264,265
29265,22
29266,217
29267,389
29268,292
29269,48
29270,318
29271,126
29272,254
29273,109
29274,319
29275,16
29276,163
29277,115
29278,182
29279,336
29280,216
29281,342
29282,138
29283,316
29284,36
29285,14
29286,206
29287,410
29288,143
29289,224
29290,97
29291,311
29292,75
29293,180
29294,270
29295,43
29296,25
29297,70
29298,97
29299,227
29300,82
29301,66
29302,307
29303,323
29304,313
29305,262
29306,25
29307,247
29308,285
29309,309
29310,105
29311,73
29312,148
29313,159
29314,230
29315,395
29316,128
29317,260
29318,132
29319,70
29320,2
29321,241
29322,308
29323,272
29324,399
29325,364
29326,349
29327,184
29328,87
29329,225
29330,325
29331,130
29332,232
29333,292
29334,228
29335,319
29336,155
29337,62
29338,350
29339,296
29340,404
29341,180
29342,45
29343,13
29344,147
29345,120
29346,244
29347,319
29348,354
29349,287
29350,250
29351,86
29352,411
29353,149
29354,305
29355,91
29356,395
29357,332
29358,128
29359,128
29360,337
29361,124
29362,244
29363,137
29364,190
29365,351
29366,58
29367,260
29368,353
29369,142
29370,218
29371,322
29372,5
29373,61
29374,81
29375,122
29376,385
29377,105
29378,269
29379,395
29380,68
29381,187
29382,141
29383,344
29384,392
29385,58
29386,190
29387,16
29388,146
29389,68
29390,191
29391,55
29392,182
29393,225
29394,155
29395,218
29396,377
29397,384
29398,333
29399,26
29400,123
29401,163
29402,140
29403,67
29404,309
29405,305
29406,364
29407,13
29408,64
29409,163
29410,274
29411,375
29412,143
29413,277
29414,33
29415,266
29416,247
29417,27
29418,325
29419,310
29420,124
29421,24
29422,205
29423,74
29424,123
29425,82
29426,130
29427,103
29428,167
29429,152
29430,378
29431,3
29432,159
29433,232
29434,309
29435,216
29436,233
29437,250
29438,59
29439,378
29440,181
29441,30
29442,330
29443,37
29444,68
29445,277
29446,378
29447,156
29448,233
29449,10
29450,284
29451,412
29452,38
29453,140
29454,3
29455,22
29456,251
29457,18
29458,53
29459,44
29460,111
29461,61
29462,407
29463,41
29464,403
29465,16
29466,404
29467,152
29468,224
29469,283
29470,396
29471,10
29472,16
29473,389
29474,57
29475,165
29476,215
29477,112
29478,40
29479,375
29480,370
29481,141
29482,37
29483,255
29484,167
29485,92
29486,390
29487,360
29488,28
29489,380
29490,337
29491,386
29492,136
29493,318
29494,387
29495,55
29496,210
29497,290
29498,55
29499,344
29500,81
29501,344
29502,362
29503,368
29504,58
29505,196
29506,41
29507,205
29508,360
29509,3
29510,306
29511,45
29512,50
29513,337
29514,148
29515,342
29516,333
29517,310
29518,135
29519,27
29520,88
29521,340
29522,148
29523,87
29524,0
29525,38
29526,106
29527,146
29528,127
29529,139
29530,267
29531,160
29532,118
29533,304
29534,110
29535,91
29536,272
29537,105
29538,207
29539,383
29540,360
29541,395
29542,34
29543,351
29544,86
29545,268
29546,292
29547,51
29548,213
29549,245
29550,104
29551,38
29552,63
29553,354
29554,268
29555,265
29556,3
29557,18
29558,27
29559,139
29560,270
29561,75
29562,337
29563,28
29564,385
29565,185
29566,268
29567,104
29568,31
29569,301
29570,371
29571,181
29572,71
29573,38
29574,196
29575,30
29576,29
29577,394
29578,368
29579,69
29580,117
29581,300
29582,6
29583,362
29584,219
29585,336
29586,2
29587,83
29588,4
29589,67
29590,252
29591,235
29592,379
29593,129
29594,59
29595,214
29596,250
29597,405
29598,1
29599,247
29600,50
29601,301
29602,377
29603,186
29604,15
29605,148
29606,52
29607,184
29608,115
29609,130
29610,306
29611,89
29612,10
29613,349
29614,136
29615,18
29616,3
29617,19
29618,310
29619,146
29620,120
29621,104
29622,335
29623,65
29624,8
29625,321
29626,180
29627,47
29628,148
29629,19
29630,202
29631,364
29632,234
29633,1
29634,87
29635,147
29636,143
29637,318
29638,254
29639,224
29640,161
29641,19
29642,271
29643,340
29644,380
29645,66
29646,206
29647,18
29648,70
29649,248
29650,40
29651,97
29652,134
29653,296
29654,61
29655,147
29656,113
29657,269
29658,215
29659,26
29660,28
29661,199
29662,138
29663,120
29664,143
29665,242
29666,74
29667,35
29668,102
29669,370
29670,372
29671,267
29672,227
29673,208
29674,386
29675,31
29676,200
29677,66
29678,145
29679,16
29680,178
29681,127
29682,236
29683,32
29684,38
29685,374
29686,251
29687,332
29688,46
29689,323
29690,367
29691,389
29692,172
29693,387
29694,205
29695,165
29696,328
29697,55
29698,317
29699,319
29700,89
29701,18
29702,142
29703,326
29704,177
29705,63
29706,44
29707,197
29708,59
29709,145
29710,411
29711,223
29712,28
29713,251
29714,348
29715,108
29716,354
29717,308
29718,47
29719,311
29720,293
29721,298
29722,213
29723,292
29724,53
29725,200
29726,290
29727,271
29728,212
29729,348
29730,128
29731,226
29732,279
29733,90
29734,5
29735,273
29736,11
29737,307
29738,255
29739,128
29740,56
29741,306
29742,149
29743,341
29744,355
29745,56
29746,241
29747,307
29748,277
29749,224
29750,386
29751,392
29752,328
29753,30
29754,254
29755,242
29756,97
29757,153
29758,413
29759,14
29760,150
29761,224
29762,246
29763,57
29764,264
29765,85
29766,20
29767,17
29768,129
29769,149
29770,190
29771,361
29772,110
29773,372
29774,122
29775,33
29776,102
29777,28
29778,91
29779,303
29780,104
29781,138
29782,32
29783,293
29784,383
29785,337
29786,254
29787,65
29788,396
29789,264
29790,174
29791,405
29792,158
29793,155
29794,1
29795,141
29796,93
29797,387
29798,386
29799,235
29800,223
29801,97
29802,98
29803,277
29804,50
29805,279
29806,257
29807,191
29808,25
29809,91
29810,302
29811,213
29812,154
29813,27
29814,155
29815,70
29816,206
29817,317
29818,131
29819,147
29820,113
29821,82
29822,188
29823,5
29824,295
29825,373
29826,312
29827,4
29828,148
29829,31
29830,380
29831,121
29832,232
29833,138
29834,17
29835,381
29836,136
29837,224
29838,40
29839,59
29840,324
29841,163
29842,308
29843,378
29844,383
29845,69
29846,240
29847,202
29848,158
29849,44
29850,30
29851,325
29852,252
29853,197
29854,243
29855,104
29856,23
29857,1
29858,329
29859,219
29860,317
29861,159
29862,206
29863,340
29864,282
29865,236
29866,48
29867,269
29868,390
29869,365
29870,248
29871,7
29872,260
29873,227
29874,49
29875,153
29876,382
29877,156
29878,102
29879,133
29880,116
29881,43
29882,106
29883,126
29884,234
29885,298
29886,63
29887,183
29888,383
29889,155
29890,21
29891,375
29892,376
29893,306
29894,58
29895,136
29896,0
29897,159
29898,32
29899,145
29900,27
29901,86
29902,121
29903,310
29904,86
29905,302
29906,216
29907,304
29908,71
29909,365
29910,159
29911,236
29912,189
29913,294
29914,165
29915,332
29916,22
29917,143
29918,348
29919,55
29920,308
29921,375
29922,74
29923,305
29924,306
29925,370
29926,336
29927,24
29928,71
29929,263
29930,349
29931,19
29932,13
29933,265
29934,296
29935,141
29936,166
29937,158
29938,388
29939,44
29940,363
29941,371
29942,357
29943,313
29944,150
29945,290
29946,206
29947,378
29948,104
29949,51
29950,287
29951,357
29952,1
29953,377
29954,158
29955,176
29956,102
29957,91
29958,271
29959,300
29960,395
29961,188
29962,195
29963,123
29964,392
29965,110
29966,287
29967,43
29968,26
29969,110
29970,353
29971,349
29972,348
29973,138
29974,74
29975,379
29976,51
29977,264
29978,223
29979,9
29980,250
29981,286
29982,22
29983,337
29984,69
29985,26
29986,58
29987,42
29988,55
29989,291
29990,136
29991,382
29992,243
29993,354
29994,137
29995,5
29996,38
29997,22
29998,414
29999,383
30000,147
30001,95
30002,353
30003,364
30004,287
30005,92
30006,197
30007,233
30008,232
30009,115
30010,92
30011,341
30012,200
30013,262
30014,84
30015,224
30016,304
30017,354
30018,370
30019,315
30020,159
30021,305
30022,315
30023,224
30024,68
30025,129
30026,157
30027,34
30028,32
30029,268
30030,82
30031,36
30032,180
30033,221
30034,195
30035,133
30036,327
30037,368
30038,81
30039,220
30040,17
30041,219
30042,347
30043,82
30044,43
30045,9
30046,188
30047,288
30048,211
30049,21
30050,43
30051,335
30052,247
30053,213
30054,17
30055,266
30056,145
30057,336
30058,27
30059,305
30060,264
30061,243
30062,41
30063,160
30064,325
30065,240
30066,73
30067,79
30068,411
30069,268
30070,139
30071,285
30072,411
30073,128
30074,23
30075,238
30076,197
30077,149
30078,277
30079,86
30080,21
30081,220
30082,312
30083,123
30084,211
30085,267
30086,137
30087,400
30088,390
30089,362
30090,316
30091,250
30092,89
30093,107
30094,108
30095,128
30096,361
30097,218
30098,319
30099,129
30100,210
30101,243
30102,39
30103,139
30104,20
30105,169
30106,224
30107,206
30108,264
30109,354
30110,38
30111,179
30112,138
30113,246
30114,392
30115,16
30116,298
30117,136
30118,16
30119,16
30120,361
30121,203
30122,360
30123,192
30124,108
30125,123
30126,214
30127,330
30128,20
30129,128
30130,27
30131,314
30132,24
30133,298
30134,272
30135,257
30136,331
30137,401
30138,381
30139,360
30140,348
30141,117
30142,213
30143,386
30144,297
30145,151
30146,118
30147,379
30148,186
30149,298
30150,50
30151,212
30152,363
30153,128
30154,310
30155,39
30156,40
30157,77
30158,31
30159,151
30160,12
30161,283
30162,358
30163,128
30164,370
30165,58
30166,57
30167,258
30168,147
30169,227
30170,59
30171,126
30172,217
30173,100
30174,197
30175,24
30176,387
30177,348
30178,394
30179,395
30180,24
30181,106
30182,130
30183,256
30184,139
30185,22
30186,138
30187,37
30188,157
30189,346
30190,225
30191,396
30192,75
30193,353
30194,192
30195,239
30196,124
30197,292
30198,337
30199,318
30200,220
30201,328
30202,9
30203,133
30204,332
30205,119
30206,93
30207,211
30208,113
30209,359
30210,71
30211,380
30212,391
30213,45
30214,402
30215,79
30216,337
30217,329
30218,69
30219,54
30220,153
30221,77
30222,96
30223,39
30224,39
30225,399
30226,269
30227,382
30228,221
30229,45
30230,138
30231,376
30232,267
30233,25
30234,6
30235,132
30236,243
30237,345
30238,213
30239,60
30240,22
30241,43
30242,137
30243,78
30244,119
30245,6
30246,320
30247,138
30248,205
30249,80
30250,239
30251,8
30252,268
30253,27
30254,359
30255,366
30256,108
30257,196
30258,10
30259,15
30260,388
30261,84
30262,233
30263,50
30264,253
30265,67
30266,197
30267,53
30268,68
30269,29
30270,138
30271,45
30272,324
30273,146
30274,118
30275,81
30276,56
30277,153
30278,21
30279,23
30280,83
30281,7
30282,264
30283,225
30284,147
30285,22
30286,191
30287,118
30288,358
30289,217
30290,394
30291,334
30292,245
30293,90
30294,395
30295,172
30296,360
30297,11
30298,387
30299,246
30300,235
30301,397
30302,126
30303,84
30304,372
30305,69
30306,175
30307,184
30308,159
30309,229
30310,29
30311,336
30312,105
30313,287
30314,34
30315,127
30316,154
30317,348
30318,92
30319,123
30320,261
30321,100
30322,278
30323,336
30324,262
30325,290
30326,403
30327,68
30328,366
30329,106
30330,307
30331,280
30332,194
30333,45
30334,266
30335,395
30336,89
30337,242
30338,227
30339,30
30340,131
30341,256
30342,379
30343,221
30344,66
30345,34
30346,179
30347,124
30348,103
30349,213
30350,162
30351,293
30352,404
30353,382
30354,174
30355,296
30356,230
30357,211
30358,118
30359,278
30360,86
30361,253
30362,204
30363,300
30364,112
30365,93
30366,126
30367,349
30368,208
30369,103
30370,396
30371,112
30372,233
30373,212
30374,153
30375,348
30376,198
30377,89
30378,266
30379,415
30380,239
30381,164
30382,23
30383,359
30384,249
30385,280
30386,332
30387,22
30388,137
30389,122
30390,295
30391,411
30392,50
30393,70
30394,215
30395,67
30396,174
30397,115
30398,323
30399,67
30400,225
30401,307
30402,383
30403,85
30404,49
30405,150
30406,261
30407,152
30408,32
30409,332
30410,81
30411,47
30412,347
30413,394
30414,281
30415,274
30416,322
30417,149
30418,223
30419,225
30420,341
30421,379
30422,213
30423,248
30424,119
30425,52
30426,328
30427,383
30428,293
30429,26
30430,123
30431,396
30432,358
30433,48
30434,214
30435,196
30436,183
30437,245
30438,55
30439,40
30440,304
30441,307
30442,159
30443,284
30444,89
30445,120
30446,220
30447,211
30448,85
30449,346
30450,270
30451,243
30452,113
30453,139
30454,101
30455,412
30456,375
30457,166
30458,368
30459,135
30460,122
30461,59
30462,56
30463,101
30464,200
30465,32
30466,250
30467,267
30468,88
30469,257
30470,17
30471,58
30472,356
30473,11
30474,89
30475,21
30476,354
30477,67
30478,150
30479,2
30480,383
30481,234
30482,353
30483,66
30484,349
30485,279
30486,378
30487,134
30488,245
30489,29
30490,149
30491,108
30492,304
30493,31
30494,53
30495,151
30496,88
30497,98
30498,257
30499,168
30500,88
30501,348
30502,381
30503,229
30504,36
30505,271
30506,139
30507,28
30508,26
30509,256
30510,280
30511,348
30512,119
30513,94
30514,75
30515,363
30516,189
30517,336
30518,85
30519,191
30520,158
30521,159
30522,103
30523,151
30524,83
30525,282
30526,295
30527,256
30528,347
30529,128
30530,353
30531,259
30532,323
30533,108
30534,19
30535,299
30536,123
30537,167
30538,18
30539,342
30540,11
30541,188
30542,0
30543,115
30544,208
30545,212
30546,131
30547,26
30548,57
30549,19
30550,131
30551,394
30552,352
30553,84
30554,295
30555,205
30556,33
30557,159
30558,14
30559,325
30560,200
